gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,brain_area
GSE114000,GSM3130187,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130187/suppl/GSM3130187_85B8_S154.count.txt.gz,Cortex
GSE114000,GSM3130188,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130188/suppl/GSM3130188_85B9_S162.count.txt.gz,Cortex
GSE114000,GSM3130189,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130189/suppl/GSM3130189_85C10_S171.count.txt.gz,Cortex
GSE114000,GSM3130190,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130190/suppl/GSM3130190_85C11_S179.count.txt.gz,Cortex
GSE114000,GSM3130191,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130191/suppl/GSM3130191_85C12_S187.count.txt.gz,Cortex
GSE114000,GSM3130192,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130192/suppl/GSM3130192_85C2_S107.count.txt.gz,Cortex
GSE114000,GSM3130193,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130193/suppl/GSM3130193_85C3_S115.count.txt.gz,Cortex
GSE114000,GSM3130194,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130194/suppl/GSM3130194_85C4_S123.count.txt.gz,Cortex
GSE114000,GSM3130195,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130195/suppl/GSM3130195_85C7_S147.count.txt.gz,Cortex
GSE114000,GSM3130196,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130196/suppl/GSM3130196_85C8_S155.count.txt.gz,Cortex
GSE114000,GSM3130197,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130197/suppl/GSM3130197_85D10_S172.count.txt.gz,Cortex
GSE114000,GSM3130198,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130198/suppl/GSM3130198_85D11_S180.count.txt.gz,Cortex
GSE114000,GSM3130199,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130199/suppl/GSM3130199_85D12_S188.count.txt.gz,Cortex
GSE114000,GSM3130200,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130200/suppl/GSM3130200_85D1_S100.count.txt.gz,Cortex
GSE114000,GSM3130201,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130201/suppl/GSM3130201_85D2_S108.count.txt.gz,Cortex
GSE114000,GSM3130202,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130202/suppl/GSM3130202_85D3_S116.count.txt.gz,Cortex
GSE114000,GSM3130203,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130203/suppl/GSM3130203_85D5_S132.count.txt.gz,Cortex
GSE114000,GSM3130204,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130204/suppl/GSM3130204_85D6_S140.count.txt.gz,Cortex
GSE114000,GSM3130205,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130205/suppl/GSM3130205_85D8_S156.count.txt.gz,Cortex
GSE114000,GSM3130206,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130206/suppl/GSM3130206_85D9_S164.count.txt.gz,Cortex
GSE114000,GSM3130207,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130207/suppl/GSM3130207_85E10_S173.count.txt.gz,Cortex
GSE114000,GSM3130208,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130208/suppl/GSM3130208_85E12_S189.count.txt.gz,Cortex
GSE114000,GSM3130209,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130209/suppl/GSM3130209_85E5_S133.count.txt.gz,Cortex
GSE114000,GSM3130210,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130210/suppl/GSM3130210_85E6_S141.count.txt.gz,Cortex
GSE114000,GSM3130211,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130211/suppl/GSM3130211_85E7_S149.count.txt.gz,Cortex
GSE114000,GSM3130212,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130212/suppl/GSM3130212_85E8_S157.count.txt.gz,Cortex
GSE114000,GSM3130213,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130213/suppl/GSM3130213_85E9_S165.count.txt.gz,Cortex
GSE114000,GSM3130214,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130214/suppl/GSM3130214_85F10_S174.count.txt.gz,Cortex
GSE114000,GSM3130215,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130215/suppl/GSM3130215_85F11_S182.count.txt.gz,Cortex
GSE114000,GSM3130216,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130216/suppl/GSM3130216_85F1_S102.count.txt.gz,Cortex
GSE114000,GSM3130217,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130217/suppl/GSM3130217_85F2_S110.count.txt.gz,Cortex
GSE114000,GSM3130218,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130218/suppl/GSM3130218_85F4_S126.count.txt.gz,Cortex
GSE114000,GSM3130219,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130219/suppl/GSM3130219_85F5_S134.count.txt.gz,Cortex
GSE114000,GSM3130220,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130220/suppl/GSM3130220_85F6_S142.count.txt.gz,Cortex
GSE114000,GSM3130221,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130221/suppl/GSM3130221_85F8_S158.count.txt.gz,Cortex
GSE114000,GSM3130222,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130222/suppl/GSM3130222_85F9_S166.count.txt.gz,Cortex
GSE114000,GSM3130223,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130223/suppl/GSM3130223_85G10_S175.count.txt.gz,Cortex
GSE114000,GSM3130224,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130224/suppl/GSM3130224_85G1_S103.count.txt.gz,Cortex
GSE114000,GSM3130225,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130225/suppl/GSM3130225_85G2_S111.count.txt.gz,Cortex
GSE114000,GSM3130226,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130226/suppl/GSM3130226_85G3_S119.count.txt.gz,Cortex
GSE114000,GSM3130227,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130227/suppl/GSM3130227_85G4_S127.count.txt.gz,Cortex
GSE114000,GSM3130228,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130228/suppl/GSM3130228_85G5_S135.count.txt.gz,Cortex
GSE114000,GSM3130229,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130229/suppl/GSM3130229_85G6_S143.count.txt.gz,Cortex
GSE114000,GSM3130230,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130230/suppl/GSM3130230_85G8_S159.count.txt.gz,Cortex
GSE114000,GSM3130231,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130231/suppl/GSM3130231_85G9_S167.count.txt.gz,Cortex
GSE114000,GSM3130232,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130232/suppl/GSM3130232_85H10_S176.count.txt.gz,Cortex
GSE114000,GSM3130233,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130233/suppl/GSM3130233_85H11_S184.count.txt.gz,Cortex
GSE114000,GSM3130234,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130234/suppl/GSM3130234_85H1_S104.count.txt.gz,Cortex
GSE114000,GSM3130235,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130235/suppl/GSM3130235_85H3_S120.count.txt.gz,Cortex
GSE114000,GSM3130236,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130236/suppl/GSM3130236_85H4_S128.count.txt.gz,Cortex
GSE114000,GSM3130237,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130237/suppl/GSM3130237_85H5_S136.count.txt.gz,Cortex
GSE114000,GSM3130238,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130238/suppl/GSM3130238_85H7_S152.count.txt.gz,Cortex
GSE114000,GSM3130239,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130239/suppl/GSM3130239_85H9_S168.count.txt.gz,Cortex
GSE114000,GSM3130240,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130240/suppl/GSM3130240_88A10_S361.count.txt.gz,Hippocampus
GSE114000,GSM3130241,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130241/suppl/GSM3130241_88A11_S369.count.txt.gz,Hippocampus
GSE114000,GSM3130242,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130242/suppl/GSM3130242_88A1_S289.count.txt.gz,Hippocampus
GSE114000,GSM3130243,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130243/suppl/GSM3130243_88A4_S313.count.txt.gz,Hippocampus
GSE114000,GSM3130244,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130244/suppl/GSM3130244_88A6_S329.count.txt.gz,Hippocampus
GSE114000,GSM3130245,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130245/suppl/GSM3130245_88A7_S337.count.txt.gz,Hippocampus
GSE114000,GSM3130246,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130246/suppl/GSM3130246_88A9_S353.count.txt.gz,Hippocampus
GSE114000,GSM3130247,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130247/suppl/GSM3130247_88B11_S370.count.txt.gz,Hippocampus
GSE114000,GSM3130248,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130248/suppl/GSM3130248_88B1_S290.count.txt.gz,Hippocampus
GSE114000,GSM3130249,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130249/suppl/GSM3130249_88B5_S322.count.txt.gz,Hippocampus
GSE114000,GSM3130250,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130250/suppl/GSM3130250_88B8_S346.count.txt.gz,Hippocampus
GSE114000,GSM3130251,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130251/suppl/GSM3130251_88B9_S354.count.txt.gz,Hippocampus
GSE114000,GSM3130252,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130252/suppl/GSM3130252_88C10_S363.count.txt.gz,Hippocampus
GSE114000,GSM3130253,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130253/suppl/GSM3130253_88C12_S379.count.txt.gz,Hippocampus
GSE114000,GSM3130254,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130254/suppl/GSM3130254_88C2_S299.count.txt.gz,Hippocampus
GSE114000,GSM3130255,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130255/suppl/GSM3130255_88C5_S323.count.txt.gz,Hippocampus
GSE114000,GSM3130256,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130256/suppl/GSM3130256_88C6_S331.count.txt.gz,Hippocampus
GSE114000,GSM3130257,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130257/suppl/GSM3130257_88C7_S339.count.txt.gz,Hippocampus
GSE114000,GSM3130258,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130258/suppl/GSM3130258_88C9_S355.count.txt.gz,Hippocampus
GSE114000,GSM3130259,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130259/suppl/GSM3130259_88D2_S300.count.txt.gz,Hippocampus
GSE114000,GSM3130260,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130260/suppl/GSM3130260_88D4_S316.count.txt.gz,Hippocampus
GSE114000,GSM3130261,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130261/suppl/GSM3130261_88D5_S324.count.txt.gz,Hippocampus
GSE114000,GSM3130262,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130262/suppl/GSM3130262_88D6_S332.count.txt.gz,Hippocampus
GSE114000,GSM3130263,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130263/suppl/GSM3130263_88D7_S340.count.txt.gz,Hippocampus
GSE114000,GSM3130264,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130264/suppl/GSM3130264_88D8_S348.count.txt.gz,Hippocampus
GSE114000,GSM3130265,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130265/suppl/GSM3130265_88D9_S356.count.txt.gz,Hippocampus
GSE114000,GSM3130266,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130266/suppl/GSM3130266_88E10_S365.count.txt.gz,Hippocampus
GSE114000,GSM3130267,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130267/suppl/GSM3130267_88E11_S373.count.txt.gz,Hippocampus
GSE114000,GSM3130268,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130268/suppl/GSM3130268_88E12_S381.count.txt.gz,Hippocampus
GSE114000,GSM3130269,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130269/suppl/GSM3130269_88E1_S293.count.txt.gz,Hippocampus
GSE114000,GSM3130270,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130270/suppl/GSM3130270_88E2_S301.count.txt.gz,Hippocampus
GSE114000,GSM3130271,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130271/suppl/GSM3130271_88E5_S325.count.txt.gz,Hippocampus
GSE114000,GSM3130272,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130272/suppl/GSM3130272_88E6_S333.count.txt.gz,Hippocampus
GSE114000,GSM3130273,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130273/suppl/GSM3130273_88E7_S341.count.txt.gz,Hippocampus
GSE114000,GSM3130274,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130274/suppl/GSM3130274_88E8_S349.count.txt.gz,Hippocampus
GSE114000,GSM3130275,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130275/suppl/GSM3130275_88F10_S366.count.txt.gz,Hippocampus
GSE114000,GSM3130276,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130276/suppl/GSM3130276_88F11_S374.count.txt.gz,Hippocampus
GSE114000,GSM3130277,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130277/suppl/GSM3130277_88F1_S294.count.txt.gz,Hippocampus
GSE114000,GSM3130278,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130278/suppl/GSM3130278_88F3_S310.count.txt.gz,Hippocampus
GSE114000,GSM3130279,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130279/suppl/GSM3130279_88F6_S334.count.txt.gz,Hippocampus
GSE114000,GSM3130280,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130280/suppl/GSM3130280_88F7_S342.count.txt.gz,Hippocampus
GSE114000,GSM3130281,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130281/suppl/GSM3130281_88F8_S350.count.txt.gz,Hippocampus
GSE114000,GSM3130282,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130282/suppl/GSM3130282_88F9_S358.count.txt.gz,Hippocampus
GSE114000,GSM3130283,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130283/suppl/GSM3130283_88G10_S367.count.txt.gz,Hippocampus
GSE114000,GSM3130284,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130284/suppl/GSM3130284_88G1_S295.count.txt.gz,Hippocampus
GSE114000,GSM3130285,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130285/suppl/GSM3130285_88G2_S303.count.txt.gz,Hippocampus
GSE114000,GSM3130286,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130286/suppl/GSM3130286_88G3_S311.count.txt.gz,Hippocampus
GSE114000,GSM3130287,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130287/suppl/GSM3130287_88G5_S327.count.txt.gz,Hippocampus
GSE114000,GSM3130288,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130288/suppl/GSM3130288_88G6_S335.count.txt.gz,Hippocampus
GSE114000,GSM3130289,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130289/suppl/GSM3130289_88G7_S343.count.txt.gz,Hippocampus
GSE114000,GSM3130290,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130290/suppl/GSM3130290_88G8_S351.count.txt.gz,Hippocampus
GSE114000,GSM3130291,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130291/suppl/GSM3130291_88H11_S376.count.txt.gz,Hippocampus
GSE114000,GSM3130292,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130292/suppl/GSM3130292_88H2_S304.count.txt.gz,Hippocampus
GSE114000,GSM3130293,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130293/suppl/GSM3130293_88H3_S312.count.txt.gz,Hippocampus
GSE114000,GSM3130294,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130294/suppl/GSM3130294_88H6_S336.count.txt.gz,Hippocampus
GSE114000,GSM3130295,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130295/suppl/GSM3130295_88H8_S352.count.txt.gz,Hippocampus
GSE114000,GSM3130296,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130296/suppl/GSM3130296_88H9_S360.count.txt.gz,Hippocampus
GSE114000,GSM3130297,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130297/suppl/GSM3130297_95A10_S361.count.txt.gz,Cortex
GSE114000,GSM3130298,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130298/suppl/GSM3130298_95A11_S369.count.txt.gz,Cortex
GSE114000,GSM3130299,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130299/suppl/GSM3130299_95A1_S289.count.txt.gz,Cortex
GSE114000,GSM3130300,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130300/suppl/GSM3130300_95A2_S297.count.txt.gz,Cortex
GSE114000,GSM3130301,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130301/suppl/GSM3130301_95A3_S305.count.txt.gz,Cortex
GSE114000,GSM3130302,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130302/suppl/GSM3130302_95A4_S313.count.txt.gz,Cortex
GSE114000,GSM3130303,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130303/suppl/GSM3130303_95A5_S321.count.txt.gz,Cortex
GSE114000,GSM3130304,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130304/suppl/GSM3130304_95A8_S345.count.txt.gz,Cortex
GSE114000,GSM3130305,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130305/suppl/GSM3130305_95A9_S353.count.txt.gz,Cortex
GSE114000,GSM3130306,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130306/suppl/GSM3130306_95B11_S370.count.txt.gz,Cortex
GSE114000,GSM3130307,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130307/suppl/GSM3130307_95B12_S378.count.txt.gz,Cortex
GSE114000,GSM3130308,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130308/suppl/GSM3130308_95B1_S290.count.txt.gz,Cortex
GSE114000,GSM3130309,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130309/suppl/GSM3130309_95B2_S298.count.txt.gz,Cortex
GSE114000,GSM3130310,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130310/suppl/GSM3130310_95B3_S306.count.txt.gz,Cortex
GSE114000,GSM3130311,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130311/suppl/GSM3130311_95B4_S314.count.txt.gz,Cortex
GSE114000,GSM3130312,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130312/suppl/GSM3130312_95B5_S322.count.txt.gz,Cortex
GSE114000,GSM3130313,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130313/suppl/GSM3130313_95B6_S330.count.txt.gz,Cortex
GSE114000,GSM3130314,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130314/suppl/GSM3130314_95B7_S338.count.txt.gz,Cortex
GSE114000,GSM3130315,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130315/suppl/GSM3130315_95B8_S346.count.txt.gz,Cortex
GSE114000,GSM3130316,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130316/suppl/GSM3130316_95C10_S363.count.txt.gz,Cortex
GSE114000,GSM3130317,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130317/suppl/GSM3130317_95C1_S291.count.txt.gz,Cortex
GSE114000,GSM3130318,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130318/suppl/GSM3130318_95C2_S299.count.txt.gz,Cortex
GSE114000,GSM3130319,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130319/suppl/GSM3130319_95C3_S307.count.txt.gz,Cortex
GSE114000,GSM3130320,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130320/suppl/GSM3130320_95C4_S315.count.txt.gz,Cortex
GSE114000,GSM3130321,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130321/suppl/GSM3130321_95C5_S323.count.txt.gz,Cortex
GSE114000,GSM3130322,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130322/suppl/GSM3130322_95C6_S331.count.txt.gz,Cortex
GSE114000,GSM3130323,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130323/suppl/GSM3130323_95C7_S339.count.txt.gz,Cortex
GSE114000,GSM3130324,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130324/suppl/GSM3130324_95C8_S347.count.txt.gz,Cortex
