gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,age
GSE129114,GSM3697057,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697058,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697059,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697060,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697061,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697062,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697063,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697064,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697065,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697066,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697067,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697068,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697069,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697070,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697071,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697072,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697073,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697074,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697075,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697076,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697077,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697078,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697079,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697080,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697081,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697082,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697083,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697084,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697085,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697086,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697087,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697088,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697089,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697090,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697091,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697092,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697093,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697094,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697095,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697096,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697097,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697098,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697099,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697100,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697101,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697102,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697103,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697104,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697105,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697106,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697107,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697108,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697109,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697110,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697111,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697112,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697113,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697114,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697115,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697116,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697117,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697118,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697119,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697120,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697121,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697122,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697123,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697124,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697125,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697126,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697127,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697128,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697129,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697130,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697131,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697132,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697133,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697134,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697135,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697136,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697137,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697138,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697139,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697140,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697141,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697142,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697143,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697144,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697145,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697146,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697147,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697148,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697149,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697150,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697151,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697152,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697153,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697154,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697155,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697156,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697157,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697158,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697159,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697160,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697161,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697162,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697163,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697164,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697165,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697166,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697167,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697168,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697169,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697170,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697171,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697172,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697173,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697174,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697175,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697176,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697177,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697178,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697179,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697180,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697181,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697182,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697183,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697184,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697185,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697186,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697187,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697188,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697189,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697190,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697191,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697192,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697193,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697194,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697195,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697196,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697197,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697198,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697199,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697200,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697201,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697202,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697203,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697204,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697205,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697206,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697207,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697208,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697209,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697210,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697211,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697212,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697213,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697214,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697215,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697216,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697217,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697218,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697219,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697220,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697221,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697222,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697223,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697224,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697225,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697226,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697227,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697228,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697229,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697230,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697231,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697232,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697233,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697234,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697235,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697236,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697237,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697238,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697239,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697240,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697241,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697242,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697243,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697244,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697245,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697246,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697247,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697248,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697249,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697250,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697251,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697252,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697253,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697254,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697255,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697256,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697257,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697258,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697259,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697260,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697261,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697262,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697263,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697264,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697265,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697266,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697267,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697268,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697269,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697270,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697271,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697272,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697273,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697274,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697275,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697276,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697277,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697278,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697279,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697280,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697281,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697282,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697283,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697284,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697285,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697286,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697287,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697288,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697289,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697290,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697291,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697292,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697293,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697294,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697295,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697296,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697297,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697298,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697299,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697300,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697301,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697302,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697303,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697304,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697305,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697306,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697307,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697308,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697309,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697310,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697311,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697312,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697313,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697314,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697315,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697316,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697317,neural crest and neural tube,Mus musculus,NONE,E9.5
