gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,age
GSE123025,GSM3492751,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492752,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492753,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492754,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492755,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492756,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492757,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492758,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492759,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492760,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492761,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492762,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492763,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492764,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492765,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492766,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492767,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492768,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492769,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492770,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492771,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492772,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492773,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492774,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492775,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492776,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492777,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492778,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492779,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492780,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492781,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492782,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492783,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492784,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492785,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492786,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492787,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492788,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492789,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492790,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492791,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492792,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492793,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492794,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492795,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492796,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492797,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492798,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492799,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492800,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492801,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492802,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492803,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492804,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492805,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492806,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492807,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492808,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492809,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492810,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492811,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492812,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492813,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492814,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492815,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492816,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492817,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492818,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492819,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492820,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492821,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492822,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492823,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492824,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492825,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492826,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492827,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492828,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492829,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492830,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492831,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492832,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492833,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492834,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492835,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492836,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492837,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492838,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492839,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492840,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492841,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492842,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492843,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492844,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492845,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492846,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492847,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492848,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492849,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492850,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492851,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492852,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492853,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492854,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492855,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492856,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492857,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492858,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492859,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492860,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492861,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492862,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492863,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492864,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492865,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492866,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492867,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492868,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492869,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492870,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492871,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492872,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492873,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492874,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492875,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492876,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492877,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492878,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492879,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492880,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492881,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492882,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492883,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492884,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492885,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492886,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492887,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492888,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492889,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492890,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492891,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492892,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492893,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492894,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492895,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492896,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492897,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492898,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492899,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492900,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492901,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492902,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492903,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492904,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492905,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492906,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492907,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492908,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492909,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492910,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492911,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492912,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492913,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492914,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492915,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492916,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492917,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492918,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492919,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492920,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492921,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492922,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492923,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492924,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492925,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492926,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492927,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492928,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492929,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492930,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492931,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492932,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492933,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492934,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492935,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492936,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492937,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492938,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492939,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492940,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492941,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492942,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492943,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492944,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492945,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492946,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492947,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492948,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492949,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492950,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492951,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492952,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492953,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492954,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492955,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492956,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492957,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492958,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492959,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492960,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492961,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492962,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492963,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492964,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492965,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492966,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492967,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492968,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492969,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492970,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492971,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492972,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492973,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492974,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492975,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492976,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492977,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492978,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492979,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492980,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492981,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492982,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492983,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492984,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492985,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492986,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492987,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492988,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492989,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492990,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492991,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492992,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492993,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492994,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492995,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492996,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492997,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492998,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492999,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3493000,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3493001,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3493002,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3493003,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3493004,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3493005,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3493006,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3493007,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3493008,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3493009,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3493010,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3493011,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3493012,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3493013,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3493014,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3493015,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3493016,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3493017,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3493018,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493019,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493020,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493021,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493022,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493023,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493024,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493025,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493026,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493027,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493028,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493029,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493030,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493031,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493032,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493033,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493034,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493035,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493036,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493037,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493038,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493039,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493040,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493041,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493042,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493043,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493044,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493045,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493046,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493047,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493048,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493049,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493050,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493051,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493052,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493053,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493054,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493055,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493056,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493057,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493058,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493059,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493060,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493061,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493062,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493063,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493064,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493065,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493066,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493067,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493068,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493069,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493070,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493071,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493072,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493073,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493074,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493075,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493076,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493077,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493078,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493079,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493080,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493081,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493082,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493083,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493084,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493085,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493086,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493087,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493088,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493089,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493090,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493091,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493092,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493093,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493094,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493095,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493096,Brain myeloid cell,Mus musculus,NONE,CP,P60
